,PDB_File,Salt_Bridge_Count
1140,mpnn_ecoli/AF-P71276-F1-model_v4_mpnn_0001.pdb,15
1141,mpnn_ecoli/AF-P31680-F1-model_v4_mpnn_0001.pdb,7
1142,mpnn_ecoli/AF-P52613-F1-model_v4_mpnn_0001.pdb,3
1143,mpnn_ecoli/AF-P15033-F1-model_v4_mpnn_0001.pdb,2
1144,mpnn_ecoli/AF-P0A7E9-F1-model_v4_mpnn_0001.pdb,4
1145,mpnn_ecoli/AF-P46891-F1-model_v4_mpnn_0001.pdb,8
1146,mpnn_ecoli/AF-Q46871-F1-model_v4_mpnn_0001.pdb,16
1147,mpnn_ecoli/AF-P64512-F1-model_v4_mpnn_0001.pdb,2
1148,mpnn_ecoli/AF-P0A6M8-F1-model_v4_mpnn_0001.pdb,23
1149,mpnn_ecoli/AF-P36979-F1-model_v4_mpnn_0001.pdb,14
1150,mpnn_ecoli/AF-P22525-F1-model_v4_mpnn_0001.pdb,17
1151,mpnn_ecoli/AF-P19318-F1-model_v4_mpnn_0001.pdb,14
1152,mpnn_ecoli/AF-P45425-F1-model_v4_mpnn_0001.pdb,8
1153,mpnn_ecoli/AF-Q8FDU7-F1-model_v4_mpnn_0001.pdb,8
1154,mpnn_ecoli/AF-P15483-F1-model_v4_mpnn_0001.pdb,6
1155,mpnn_ecoli/AF-P07102-F1-model_v4_mpnn_0001.pdb,19
1156,mpnn_ecoli/AF-P69816-F1-model_v4_mpnn_0001.pdb,4
1157,mpnn_ecoli/AF-P77493-F1-model_v4_mpnn_0001.pdb,7
1158,mpnn_ecoli/AF-P39391-F1-model_v4_mpnn_0001.pdb,13
1159,mpnn_ecoli/AF-P77044-F1-model_v4_mpnn_0001.pdb,7
1160,mpnn_ecoli/AF-P0A6M2-F1-model_v4_mpnn_0001.pdb,2
1161,mpnn_ecoli/AF-P0AFA9-F1-model_v4_mpnn_0001.pdb,7
1162,mpnn_ecoli/AF-P0AE91-F1-model_v4_mpnn_0001.pdb,1
1163,mpnn_ecoli/AF-P75853-F1-model_v4_mpnn_0001.pdb,11
1164,mpnn_ecoli/AF-P33924-F1-model_v4_mpnn_0001.pdb,22
1165,mpnn_ecoli/AF-P68649-F1-model_v4_mpnn_0001.pdb,14
1166,mpnn_ecoli/AF-P0AEH3-F1-model_v4_mpnn_0001.pdb,2
1167,mpnn_ecoli/AF-P0ACW6-F1-model_v4_mpnn_0001.pdb,3
1168,mpnn_ecoli/AF-P31455-F1-model_v4_mpnn_0001.pdb,7
1169,mpnn_ecoli/AF-P63386-F1-model_v4_mpnn_0001.pdb,2
1170,mpnn_ecoli/AF-P76147-F1-model_v4_mpnn_0001.pdb,5
1171,mpnn_ecoli/AF-P0AGM7-F1-model_v4_mpnn_0001.pdb,5
1172,mpnn_ecoli/AF-Q6BEX5-F1-model_v4_mpnn_0001.pdb,3
1173,mpnn_ecoli/AF-P0AC69-F1-model_v4_mpnn_0001.pdb,2
1174,mpnn_ecoli/AF-A1AHM0-F1-model_v4_mpnn_0001.pdb,12
1175,mpnn_ecoli/AF-P64455-F1-model_v4_mpnn_0001.pdb,2
1176,mpnn_ecoli/AF-P0A8M6-F1-model_v4_mpnn_0001.pdb,9
1177,mpnn_ecoli/AF-P77156-F1-model_v4_mpnn_0001.pdb,3
1178,mpnn_ecoli/AF-P0A725-F1-model_v4_mpnn_0001.pdb,11
1179,mpnn_ecoli/AF-P78067-F1-model_v4_mpnn_0001.pdb,16
1180,mpnn_ecoli/AF-Q9S4X2-F1-model_v4_mpnn_0001.pdb,6
1181,mpnn_ecoli/AF-P16433-F1-model_v4_mpnn_0001.pdb,3
1182,mpnn_ecoli/AF-P33786-F1-model_v4_mpnn_0001.pdb,4
1183,mpnn_ecoli/AF-P76621-F1-model_v4_mpnn_0001.pdb,8
1184,mpnn_ecoli/AF-P39361-F1-model_v4_mpnn_0001.pdb,9
1185,mpnn_ecoli/AF-P32169-F1-model_v4_mpnn_0001.pdb,8
1186,mpnn_ecoli/AF-P0ABQ2-F1-model_v4_mpnn_0001.pdb,10
1187,mpnn_ecoli/AF-A8DYP9-F1-model_v4_mpnn_0001.pdb,0
1188,mpnn_ecoli/AF-P42603-F1-model_v4_mpnn_0001.pdb,2
1189,mpnn_ecoli/AF-P78055-F1-model_v4_mpnn_0001.pdb,7
1190,mpnn_ecoli/AF-P76509-F1-model_v4_mpnn_0001.pdb,3
1191,mpnn_ecoli/AF-P75806-F1-model_v4_mpnn_0001.pdb,4
1192,mpnn_ecoli/AF-Q8X5K7-F1-model_v4_mpnn_0001.pdb,8
1193,mpnn_ecoli/AF-P22521-F1-model_v4_mpnn_0001.pdb,3
1194,mpnn_ecoli/AF-P06129-F1-model_v4_mpnn_0001.pdb,27
1195,mpnn_ecoli/AF-P0A9E5-F1-model_v4_mpnn_0001.pdb,7
1196,mpnn_ecoli/AF-B1LIJ7-F1-model_v4_mpnn_0001.pdb,21
1197,mpnn_ecoli/AF-P0ACA7-F1-model_v4_mpnn_0001.pdb,8
1198,mpnn_ecoli/AF-Q9JMT6-F1-model_v4_mpnn_0001.pdb,2
1199,mpnn_ecoli/AF-P27838-F1-model_v4_mpnn_0001.pdb,0
1200,mpnn_ecoli/AF-B7NFV7-F1-model_v4_mpnn_0001.pdb,5
1201,mpnn_ecoli/AF-P0AEA8-F1-model_v4_mpnn_0001.pdb,14
1202,mpnn_ecoli/AF-P07639-F1-model_v4_mpnn_0001.pdb,12
1203,mpnn_ecoli/AF-P76352-F1-model_v4_mpnn_0001.pdb,7
1204,mpnn_ecoli/AF-P20862-F1-model_v4_mpnn_0001.pdb,4
1205,mpnn_ecoli/AF-P08191-F1-model_v4_mpnn_0001.pdb,2
1206,mpnn_ecoli/AF-P75704-F1-model_v4_mpnn_0001.pdb,3
1207,mpnn_ecoli/AF-P33224-F1-model_v4_mpnn_0001.pdb,18
1208,mpnn_ecoli/AF-P0ADZ4-F1-model_v4_mpnn_0001.pdb,6
1209,mpnn_ecoli/AF-P38392-F1-model_v4_mpnn_0001.pdb,8
1210,mpnn_ecoli/AF-Q47400-F1-model_v4_mpnn_0001.pdb,12
1211,mpnn_ecoli/AF-Q47329-F1-model_v4_mpnn_0001.pdb,6
1212,mpnn_ecoli/AF-P77399-F1-model_v4_mpnn_0001.pdb,15
1213,mpnn_ecoli/AF-P23908-F1-model_v4_mpnn_0001.pdb,8
1214,mpnn_ecoli/AF-P39277-F1-model_v4_mpnn_0001.pdb,10
1215,mpnn_ecoli/AF-P13518-F1-model_v4_mpnn_0001.pdb,15
1216,mpnn_ecoli/AF-P10908-F1-model_v4_mpnn_0001.pdb,10
1217,mpnn_ecoli/AF-P0AC73-F1-model_v4_mpnn_0001.pdb,8
1218,mpnn_ecoli/AF-P13989-F1-model_v4_mpnn_0001.pdb,26
1219,mpnn_ecoli/AF-P25734-F1-model_v4_mpnn_0001.pdb,6
1220,mpnn_ecoli/AF-P77306-F1-model_v4_mpnn_0001.pdb,18
1221,mpnn_ecoli/AF-P05793-F1-model_v4_mpnn_0001.pdb,10
1222,mpnn_ecoli/AF-A1AJL2-F1-model_v4_mpnn_0001.pdb,12
1223,mpnn_ecoli/AF-P77378-F1-model_v4_mpnn_0001.pdb,5
1224,mpnn_ecoli/AF-Q47690-F1-model_v4_mpnn_0001.pdb,10
1225,mpnn_ecoli/AF-Q1R1U5-F1-model_v4_mpnn_0001.pdb,0
1226,mpnn_ecoli/AF-P33934-F1-model_v4_mpnn_0001.pdb,14
1227,mpnn_ecoli/AF-P0A784-F1-model_v4_mpnn_0001.pdb,11
1228,mpnn_ecoli/AF-P0AAW9-F1-model_v4_mpnn_0001.pdb,0
1229,mpnn_ecoli/AF-Q2EES9-F1-model_v4_mpnn_0001.pdb,1
1230,mpnn_ecoli/AF-P0AFZ3-F1-model_v4_mpnn_0001.pdb,4
1231,mpnn_ecoli/AF-P00363-F1-model_v4_mpnn_0001.pdb,13
1232,mpnn_ecoli/AF-P76038-F1-model_v4_mpnn_0001.pdb,10
1233,mpnn_ecoli/AF-P52143-F1-model_v4_mpnn_0001.pdb,35
1234,mpnn_ecoli/AF-P0DPC8-F1-model_v4_mpnn_0001.pdb,0
1235,mpnn_ecoli/AF-P0AAU2-F1-model_v4_mpnn_0001.pdb,2
1236,mpnn_ecoli/AF-Q03285-F1-model_v4_mpnn_0001.pdb,5
1237,mpnn_ecoli/AF-P76123-F1-model_v4_mpnn_0001.pdb,4
1238,mpnn_ecoli/AF-P06709-F1-model_v4_mpnn_0001.pdb,7
1239,mpnn_ecoli/AF-P33013-F1-model_v4_mpnn_0001.pdb,7
1240,mpnn_ecoli/AF-P33920-F1-model_v4_mpnn_0001.pdb,9
1241,mpnn_ecoli/AF-P04805-F1-model_v4_mpnn_0001.pdb,15
1242,mpnn_ecoli/AF-P00561-F1-model_v4_mpnn_0001.pdb,24
1243,mpnn_ecoli/AF-P39264-F1-model_v4_mpnn_0001.pdb,3
1244,mpnn_ecoli/AF-P37338-F1-model_v4_mpnn_0001.pdb,7
1245,mpnn_ecoli/AF-P16703-F1-model_v4_mpnn_0001.pdb,9
1246,mpnn_ecoli/AF-P0AGB0-F1-model_v4_mpnn_0001.pdb,10
1247,mpnn_ecoli/AF-P80644-F1-model_v4_mpnn_0001.pdb,2
1248,mpnn_ecoli/AF-P07648-F1-model_v4_mpnn_0001.pdb,43
1249,mpnn_ecoli/AF-P15488-F1-model_v4_mpnn_0001.pdb,0
1250,mpnn_ecoli/AF-P0A847-F1-model_v4_mpnn_0001.pdb,9
1251,mpnn_ecoli/AF-P0A9L3-F1-model_v4_mpnn_0001.pdb,10
1252,mpnn_ecoli/AF-P71296-F1-model_v4_mpnn_0001.pdb,11
1253,mpnn_ecoli/AF-P77503-F1-model_v4_mpnn_0001.pdb,12
1254,mpnn_ecoli/AF-P76938-F1-model_v4_mpnn_0001.pdb,4
1255,mpnn_ecoli/AF-P0AG71-F1-model_v4_mpnn_0001.pdb,15
1256,mpnn_ecoli/AF-P62607-F1-model_v4_mpnn_0001.pdb,3
1257,mpnn_ecoli/AF-P46126-F1-model_v4_mpnn_0001.pdb,1
1258,mpnn_ecoli/AF-P31449-F1-model_v4_mpnn_0001.pdb,7
1259,mpnn_ecoli/AF-Q8X643-F1-model_v4_mpnn_0001.pdb,14
1260,mpnn_ecoli/AF-Q46919-F1-model_v4_mpnn_0001.pdb,4
1261,mpnn_ecoli/AF-P0AE52-F1-model_v4_mpnn_0001.pdb,5
1262,mpnn_ecoli/AF-P42596-F1-model_v4_mpnn_0001.pdb,15
1263,mpnn_ecoli/AF-P76112-F1-model_v4_mpnn_0001.pdb,8
1264,mpnn_ecoli/AF-P45761-F1-model_v4_mpnn_0001.pdb,5
1265,mpnn_ecoli/AF-A1AHM5-F1-model_v4_mpnn_0001.pdb,15
1266,mpnn_ecoli/AF-Q47157-F1-model_v4_mpnn_0001.pdb,4
1267,mpnn_ecoli/AF-P76578-F1-model_v4_mpnn_0001.pdb,54
1268,mpnn_ecoli/AF-P0AGJ2-F1-model_v4_mpnn_0001.pdb,7
1269,mpnn_ecoli/AF-P13606-F1-model_v4_mpnn_0001.pdb,9
1270,mpnn_ecoli/AF-P69348-F1-model_v4_mpnn_0001.pdb,2
1271,mpnn_ecoli/AF-P0DP90-F1-model_v4_mpnn_0001.pdb,16
1272,mpnn_ecoli/AF-P37903-F1-model_v4_mpnn_0001.pdb,3
1273,mpnn_ecoli/AF-P12008-F1-model_v4_mpnn_0001.pdb,10
1274,mpnn_ecoli/AF-P68206-F1-model_v4_mpnn_0001.pdb,2
1275,mpnn_ecoli/AF-P0A7V8-F1-model_v4_mpnn_0001.pdb,6
1276,mpnn_ecoli/AF-P07117-F1-model_v4_mpnn_0001.pdb,11
1277,mpnn_ecoli/AF-P28305-F1-model_v4_mpnn_0001.pdb,8
1278,mpnn_ecoli/AF-P39298-F1-model_v4_mpnn_0001.pdb,6
1279,mpnn_ecoli/AF-Q93U24-F1-model_v4_mpnn_0001.pdb,2
1280,mpnn_ecoli/AF-P0A9G4-F1-model_v4_mpnn_0001.pdb,1
1281,mpnn_ecoli/AF-P32710-F1-model_v4_mpnn_0001.pdb,12
1282,mpnn_ecoli/AF-P76155-F1-model_v4_mpnn_0001.pdb,4
1283,mpnn_ecoli/AF-P0ABB8-F1-model_v4_mpnn_0001.pdb,32
1284,mpnn_ecoli/AF-P13975-F1-model_v4_mpnn_0001.pdb,2
1285,mpnn_ecoli/AF-Q46731-F1-model_v4_mpnn_0001.pdb,16
1286,mpnn_ecoli/AF-P23843-F1-model_v4_mpnn_0001.pdb,16
1287,mpnn_ecoli/AF-P76470-F1-model_v4_mpnn_0001.pdb,5
1288,mpnn_ecoli/AF-P37146-F1-model_v4_mpnn_0001.pdb,14
1289,mpnn_ecoli/AF-P45565-F1-model_v4_mpnn_0001.pdb,8
1290,mpnn_ecoli/AF-P0A7B5-F1-model_v4_mpnn_0001.pdb,15
1291,mpnn_ecoli/AF-P0A993-F1-model_v4_mpnn_0001.pdb,9
1292,mpnn_ecoli/AF-P16926-F1-model_v4_mpnn_0001.pdb,4
1293,mpnn_ecoli/AF-P32701-F1-model_v4_mpnn_0001.pdb,22
1294,mpnn_ecoli/AF-P0AAR3-F1-model_v4_mpnn_0001.pdb,3
1295,mpnn_ecoli/AF-P04738-F1-model_v4_mpnn_0001.pdb,0
1296,mpnn_ecoli/AF-P33554-F1-model_v4_mpnn_0001.pdb,6
1297,mpnn_ecoli/AF-P39830-F1-model_v4_mpnn_0001.pdb,13
1298,mpnn_ecoli/AF-P08716-F1-model_v4_mpnn_0001.pdb,12
1299,mpnn_ecoli/AF-P38393-F1-model_v4_mpnn_0001.pdb,3
1300,mpnn_ecoli/AF-P02985-F1-model_v4_mpnn_0001.pdb,0
1301,mpnn_ecoli/AF-P76245-F1-model_v4_mpnn_0001.pdb,12
1302,mpnn_ecoli/AF-P13976-F1-model_v4_mpnn_0001.pdb,5
1303,mpnn_ecoli/AF-Q04515-F1-model_v4_mpnn_0001.pdb,5
1304,mpnn_ecoli/AF-P0AGD3-F1-model_v4_mpnn_0001.pdb,4
1305,mpnn_ecoli/AF-P06971-F1-model_v4_mpnn_0001.pdb,19
1306,mpnn_ecoli/AF-P0ABW0-F1-model_v4_mpnn_0001.pdb,2
1307,mpnn_ecoli/AF-P0A830-F1-model_v4_mpnn_0001.pdb,7
1308,mpnn_ecoli/AF-P76396-F1-model_v4_mpnn_0001.pdb,4
1309,mpnn_ecoli/AF-P27189-F1-model_v4_mpnn_0001.pdb,38
1310,mpnn_ecoli/AF-P37188-F1-model_v4_mpnn_0001.pdb,0
1311,mpnn_ecoli/AF-P0C0K3-F1-model_v4_mpnn_0001.pdb,16
1312,mpnn_ecoli/AF-P0AEJ6-F1-model_v4_mpnn_0001.pdb,14
1313,mpnn_ecoli/AF-Q8CWA4-F1-model_v4_mpnn_0001.pdb,5
1314,mpnn_ecoli/AF-P02925-F1-model_v4_mpnn_0001.pdb,10
1315,mpnn_ecoli/AF-P76278-F1-model_v4_mpnn_0001.pdb,5
1316,mpnn_ecoli/AF-P33634-F1-model_v4_mpnn_0001.pdb,11
1317,mpnn_ecoli/AF-P0A7E1-F1-model_v4_mpnn_0001.pdb,12
1318,mpnn_ecoli/AF-P08142-F1-model_v4_mpnn_0001.pdb,13
1319,mpnn_ecoli/AF-P33348-F1-model_v4_mpnn_0001.pdb,8
1320,mpnn_ecoli/AF-P0AES6-F1-model_v4_mpnn_0001.pdb,23
1321,mpnn_ecoli/AF-P61320-F1-model_v4_mpnn_0001.pdb,8
1322,mpnn_ecoli/AF-P0ADQ5-F1-model_v4_mpnn_0001.pdb,3
1323,mpnn_ecoli/AF-P77165-F1-model_v4_mpnn_0001.pdb,7
1324,mpnn_ecoli/AF-P0AF36-F1-model_v4_mpnn_0001.pdb,5
1325,mpnn_ecoli/AF-Q46669-F1-model_v4_mpnn_0001.pdb,5
1326,mpnn_ecoli/AF-P30750-F1-model_v4_mpnn_0001.pdb,13
1327,mpnn_ecoli/AF-P27843-F1-model_v4_mpnn_0001.pdb,3
1328,mpnn_ecoli/AF-P0ADT8-F1-model_v4_mpnn_0001.pdb,6
1329,mpnn_ecoli/AF-P0A6N4-F1-model_v4_mpnn_0001.pdb,5
1330,mpnn_ecoli/AF-P22524-F1-model_v4_mpnn_0001.pdb,6
1331,mpnn_ecoli/AF-P30011-F1-model_v4_mpnn_0001.pdb,11
1332,mpnn_ecoli/AF-P64524-F1-model_v4_mpnn_0001.pdb,1
1333,mpnn_ecoli/AF-P76161-F1-model_v4_mpnn_0001.pdb,3
1334,mpnn_ecoli/AF-P07111-F1-model_v4_mpnn_0001.pdb,0
1335,mpnn_ecoli/AF-P0A9I8-F1-model_v4_mpnn_0001.pdb,6
1336,mpnn_ecoli/AF-P0DTE9-F1-model_v4_mpnn_0001.pdb,15
1337,mpnn_ecoli/AF-P77559-F1-model_v4_mpnn_0001.pdb,10
1338,mpnn_ecoli/AF-Q2EER5-F1-model_v4_mpnn_0001.pdb,0
1339,mpnn_ecoli/AF-P37747-F1-model_v4_mpnn_0001.pdb,11
1340,mpnn_ecoli/AF-P39187-F1-model_v4_mpnn_0001.pdb,7
1341,mpnn_ecoli/AF-P0AA97-F1-model_v4_mpnn_0001.pdb,8
1342,mpnn_ecoli/AF-P05820-F1-model_v4_mpnn_0001.pdb,8
1343,mpnn_ecoli/AF-P23845-F1-model_v4_mpnn_0001.pdb,20
1344,mpnn_ecoli/AF-P18032-F1-model_v4_mpnn_0001.pdb,1
1345,mpnn_ecoli/AF-P0AG34-F1-model_v4_mpnn_0001.pdb,6
1346,mpnn_ecoli/AF-P37330-F1-model_v4_mpnn_0001.pdb,28
1347,mpnn_ecoli/AF-P42501-F1-model_v4_mpnn_0001.pdb,12
1348,mpnn_ecoli/AF-P0ACN7-F1-model_v4_mpnn_0001.pdb,9
1349,mpnn_ecoli/AF-P37755-F1-model_v4_mpnn_0001.pdb,18
1350,mpnn_ecoli/AF-B7NRH6-F1-model_v4_mpnn_0001.pdb,2
1351,mpnn_ecoli/AF-P0AB33-F1-model_v4_mpnn_0001.pdb,0
1352,mpnn_ecoli/AF-P78061-F1-model_v4_mpnn_0001.pdb,8
1353,mpnn_ecoli/AF-P00393-F1-model_v4_mpnn_0001.pdb,15
1354,mpnn_ecoli/AF-P71241-F1-model_v4_mpnn_0001.pdb,12
1355,mpnn_ecoli/AF-P0A825-F1-model_v4_mpnn_0001.pdb,11
1356,mpnn_ecoli/AF-P16525-F1-model_v4_mpnn_0001.pdb,5
1357,mpnn_ecoli/AF-P0ACL9-F1-model_v4_mpnn_0001.pdb,7
1358,mpnn_ecoli/AF-A1ABW3-F1-model_v4_mpnn_0001.pdb,20
1359,mpnn_ecoli/AF-P0AF82-F1-model_v4_mpnn_0001.pdb,0
1360,mpnn_ecoli/AF-Q46814-F1-model_v4_mpnn_0001.pdb,36
1361,mpnn_ecoli/AF-A7ZI10-F1-model_v4_mpnn_0001.pdb,27
1362,mpnn_ecoli/AF-P08365-F1-model_v4_mpnn_0001.pdb,0
1363,mpnn_ecoli/AF-P76182-F1-model_v4_mpnn_0001.pdb,5
1364,mpnn_ecoli/AF-P18776-F1-model_v4_mpnn_0001.pdb,5
1365,mpnn_ecoli/AF-P0AGI1-F1-model_v4_mpnn_0001.pdb,3
1366,mpnn_ecoli/AF-P0A862-F1-model_v4_mpnn_0001.pdb,2
1367,mpnn_ecoli/AF-P06846-F1-model_v4_mpnn_0001.pdb,14
1368,mpnn_ecoli/AF-P37388-F1-model_v4_mpnn_0001.pdb,15
1369,mpnn_ecoli/AF-P0AF78-F1-model_v4_mpnn_0001.pdb,9
1370,mpnn_ecoli/AF-P75811-F1-model_v4_mpnn_0001.pdb,4
1371,mpnn_ecoli/AF-P05458-F1-model_v4_mpnn_0001.pdb,28
1372,mpnn_ecoli/AF-P04816-F1-model_v4_mpnn_0001.pdb,14
1373,mpnn_ecoli/AF-P0A7K6-F1-model_v4_mpnn_0001.pdb,3
1374,mpnn_ecoli/AF-A1AGI2-F1-model_v4_mpnn_0001.pdb,7
1375,mpnn_ecoli/AF-P0AGH8-F1-model_v4_mpnn_0001.pdb,4
1376,mpnn_ecoli/AF-P51981-F1-model_v4_mpnn_0001.pdb,8
1377,mpnn_ecoli/AF-P28630-F1-model_v4_mpnn_0001.pdb,9
1378,mpnn_ecoli/AF-P77672-F1-model_v4_mpnn_0001.pdb,3
1379,mpnn_ecoli/AF-P0A6X1-F1-model_v4_mpnn_0001.pdb,17
1380,mpnn_ecoli/AF-Q46809-F1-model_v4_mpnn_0001.pdb,10
1381,mpnn_ecoli/AF-P0CB39-F1-model_v4_mpnn_0001.pdb,14
1382,mpnn_ecoli/AF-P22997-F1-model_v4_mpnn_0001.pdb,5
1383,mpnn_ecoli/AF-Q6BF17-F1-model_v4_mpnn_0001.pdb,13
1384,mpnn_ecoli/AF-P0AAL6-F1-model_v4_mpnn_0001.pdb,4
1385,mpnn_ecoli/AF-P0AAH4-F1-model_v4_mpnn_0001.pdb,12
1386,mpnn_ecoli/AF-P0AD53-F1-model_v4_mpnn_0001.pdb,2
1387,mpnn_ecoli/AF-P75793-F1-model_v4_mpnn_0001.pdb,27
1388,mpnn_ecoli/AF-P32689-F1-model_v4_mpnn_0001.pdb,15
1389,mpnn_ecoli/AF-P76135-F1-model_v4_mpnn_0001.pdb,8
1390,mpnn_ecoli/AF-P39399-F1-model_v4_mpnn_0001.pdb,11
1391,mpnn_ecoli/AF-P15006-F1-model_v4_mpnn_0001.pdb,6
1392,mpnn_ecoli/AF-P37597-F1-model_v4_mpnn_0001.pdb,8
1393,mpnn_ecoli/AF-P19934-F1-model_v4_mpnn_0001.pdb,10
1394,mpnn_ecoli/AF-P76297-F1-model_v4_mpnn_0001.pdb,1
1395,mpnn_ecoli/AF-P18004-F1-model_v4_mpnn_0001.pdb,23
1396,mpnn_ecoli/AF-P08401-F1-model_v4_mpnn_0001.pdb,8
1397,mpnn_ecoli/AF-P0AC30-F1-model_v4_mpnn_0001.pdb,2
1398,mpnn_ecoli/AF-P0A8J4-F1-model_v4_mpnn_0001.pdb,2
1399,mpnn_ecoli/AF-P39385-F1-model_v4_mpnn_0001.pdb,9
1400,mpnn_ecoli/AF-P0A823-F1-model_v4_mpnn_0001.pdb,2
1401,mpnn_ecoli/AF-B5YUX5-F1-model_v4_mpnn_0001.pdb,7
1402,mpnn_ecoli/AF-P75938-F1-model_v4_mpnn_0001.pdb,16
1403,mpnn_ecoli/AF-P64423-F1-model_v4_mpnn_0001.pdb,12
1404,mpnn_ecoli/AF-P0A6W3-F1-model_v4_mpnn_0001.pdb,8
1405,mpnn_ecoli/AF-P0DSM8-F1-model_v4_mpnn_0001.pdb,1
1406,mpnn_ecoli/AF-P31120-F1-model_v4_mpnn_0001.pdb,16
1407,mpnn_ecoli/AF-P09996-F1-model_v4_mpnn_0001.pdb,2
1408,mpnn_ecoli/AF-P08368-F1-model_v4_mpnn_0001.pdb,5
1409,mpnn_ecoli/AF-P62517-F1-model_v4_mpnn_0001.pdb,28
1410,mpnn_ecoli/AF-P23482-F1-model_v4_mpnn_0001.pdb,7
1411,mpnn_ecoli/AF-P65807-F1-model_v4_mpnn_0001.pdb,13
1412,mpnn_ecoli/AF-P0AAU7-F1-model_v4_mpnn_0001.pdb,2
1413,mpnn_ecoli/AF-P0A6I6-F1-model_v4_mpnn_0001.pdb,5
1414,mpnn_ecoli/AF-P0DTF0-F1-model_v4_mpnn_0001.pdb,8
1415,mpnn_ecoli/AF-P0A9G8-F1-model_v4_mpnn_0001.pdb,2
1416,mpnn_ecoli/AF-P0A6G7-F1-model_v4_mpnn_0001.pdb,5
1417,mpnn_ecoli/AF-B5YUX4-F1-model_v4_mpnn_0001.pdb,6
1418,mpnn_ecoli/AF-P0ADR2-F1-model_v4_mpnn_0001.pdb,3
1419,mpnn_ecoli/AF-P0DPN1-F1-model_v4_mpnn_0001.pdb,2
1420,mpnn_ecoli/AF-P17854-F1-model_v4_mpnn_0001.pdb,5
1421,mpnn_ecoli/AF-P52647-F1-model_v4_mpnn_0001.pdb,45
1422,mpnn_ecoli/AF-P0AF76-F1-model_v4_mpnn_0001.pdb,1
1423,mpnn_ecoli/AF-P0AFQ7-F1-model_v4_mpnn_0001.pdb,9
1424,mpnn_ecoli/AF-P22564-F1-model_v4_mpnn_0001.pdb,2
1425,mpnn_ecoli/AF-P13812-F1-model_v4_mpnn_0001.pdb,2
1426,mpnn_ecoli/AF-P17410-F1-model_v4_mpnn_0001.pdb,10
1427,mpnn_ecoli/AF-P77564-F1-model_v4_mpnn_0001.pdb,5
1428,mpnn_ecoli/AF-P76419-F1-model_v4_mpnn_0001.pdb,4
1429,mpnn_ecoli/AF-P39180-F1-model_v4_mpnn_0001.pdb,12
1430,mpnn_ecoli/AF-P0AFM4-F1-model_v4_mpnn_0001.pdb,3
1431,mpnn_ecoli/AF-P77315-F1-model_v4_mpnn_0001.pdb,8
1432,mpnn_ecoli/AF-P30744-F1-model_v4_mpnn_0001.pdb,16
1433,mpnn_ecoli/AF-P75817-F1-model_v4_mpnn_0001.pdb,13
1434,mpnn_ecoli/AF-P0AAR8-F1-model_v4_mpnn_0001.pdb,0
1435,mpnn_ecoli/AF-P46482-F1-model_v4_mpnn_0001.pdb,7
1436,mpnn_ecoli/AF-P77674-F1-model_v4_mpnn_0001.pdb,14
1437,mpnn_ecoli/AF-P45508-F1-model_v4_mpnn_0001.pdb,23
1438,mpnn_ecoli/AF-P31802-F1-model_v4_mpnn_0001.pdb,10
1439,mpnn_ecoli/AF-P0ACT2-F1-model_v4_mpnn_0001.pdb,3
1440,mpnn_ecoli/AF-P62532-F1-model_v4_mpnn_0001.pdb,2
1441,mpnn_ecoli/AF-P07676-F1-model_v4_mpnn_0001.pdb,7
1442,mpnn_ecoli/AF-P32695-F1-model_v4_mpnn_0001.pdb,7
1443,mpnn_ecoli/AF-P25718-F1-model_v4_mpnn_0001.pdb,20
1444,mpnn_ecoli/AF-P75859-F1-model_v4_mpnn_0001.pdb,5
1445,mpnn_ecoli/AF-P69797-F1-model_v4_mpnn_0001.pdb,10
1446,mpnn_ecoli/AF-A5A611-F1-model_v4_mpnn_0001.pdb,2
1447,mpnn_ecoli/AF-P05706-F1-model_v4_mpnn_0001.pdb,3
1448,mpnn_ecoli/AF-P0AD30-F1-model_v4_mpnn_0001.pdb,2
1449,mpnn_ecoli/AF-P23862-F1-model_v4_mpnn_0001.pdb,5
1450,mpnn_ecoli/AF-P33352-F1-model_v4_mpnn_0001.pdb,7
1451,mpnn_ecoli/AF-P76175-F1-model_v4_mpnn_0001.pdb,3
1452,mpnn_ecoli/AF-P0A9S5-F1-model_v4_mpnn_0001.pdb,8
1453,mpnn_ecoli/AF-Q47679-F1-model_v4_mpnn_0001.pdb,12
1454,mpnn_ecoli/AF-P0A6B4-F1-model_v4_mpnn_0001.pdb,14
1455,mpnn_ecoli/AF-P07674-F1-model_v4_mpnn_0001.pdb,8
1456,mpnn_ecoli/AF-Q00738-F1-model_v4_mpnn_0001.pdb,5
1457,mpnn_ecoli/AF-P0DPO7-F1-model_v4_mpnn_0001.pdb,0
1458,mpnn_ecoli/AF-P10906-F1-model_v4_mpnn_0001.pdb,2
1459,mpnn_ecoli/AF-P13657-F1-model_v4_mpnn_0001.pdb,3
1460,mpnn_ecoli/AF-P75801-F1-model_v4_mpnn_0001.pdb,9
1461,mpnn_ecoli/AF-P75733-F1-model_v4_mpnn_0001.pdb,5
1462,mpnn_ecoli/AF-P39360-F1-model_v4_mpnn_0001.pdb,10
1463,mpnn_ecoli/AF-P76091-F1-model_v4_mpnn_0001.pdb,2
1464,mpnn_ecoli/AF-P0ABG7-F1-model_v4_mpnn_0001.pdb,6
